,Station,date,meas
217,Son0023,1975-07-01,401.6407628906249
218,Son0024,1975-07-01,399.938788330078
219,Son0025,1975-07-01,416.04330716552727
220,Son0027,1975-07-01,422.7604006103512
221,Son0028,1975-07-01,393.2745999999999
222,Son0029,1975-07-01,397.2789938110345
223,Son0030,1975-07-01,371.8675999999999
224,Son0031,1975-07-01,349.85530000000006
225,Son0034,1975-07-01,359.9848000000001
226,Son0036,1975-07-01,286.01029999999986
227,Son0037,1975-07-01,572.9235000000001
228,Son0038,1975-07-01,258.4811514648436
229,Son0039,1975-07-01,281.33348793945294
230,Son0040,1975-07-01,858.7802999999991
231,Son0041,1975-07-01,936.3339999999998
232,Son0042,1975-07-01,1428.6243999999997
233,Son0043,1975-07-01,1094.176800000002
234,Son0044,1975-07-01,919.1454000000002
235,Son0045,1975-07-01,917.4677999999994
236,Son0046,1975-07-01,921.2468999999992
237,Son0047,1975-07-01,369.00659999999993
238,Son0048,1975-07-01,371.3472563110347
239,Son0049,1975-07-01,369.5468999999999
240,Son0050,1975-07-01,332.99333825683584
241,Son0051,1975-07-01,663.061200000001
242,Son0052,1975-07-01,762.4579999999991
243,Son0053,1975-07-01,347.6545000000002
244,Son0054,1975-07-01,263.9784887207031
245,Son0055,1975-07-01,304.4110000000001
246,Son0056,1975-07-01,306.68600000000004
247,Son0057,1975-07-01,266.6430000000001
248,Son0058,1975-07-01,291.4925
249,Son0059,1975-07-01,145.7610615112304
250,Son0060,1975-07-01,243.7537454833985
251,Son0061,1975-07-01,172.61500000000007
252,Son0062,1975-07-01,2.682690929412836
253,Son0063,1975-07-01,16.51944051361083
254,Son0064,1975-07-01,268.8828999999998
255,Son0065,1975-07-01,19.874614039421083
256,Son0066,1975-07-01,12.08851130676269
257,Son0068,1975-07-01,17.784409681320188
258,Son0069,1975-07-01,134.19556698303214
259,Son0070,1975-07-01,87.75390344848634
260,Son0074,1975-07-01,80.07481577758794
261,Son0075,1975-07-01,75.74969033203135
262,Son0076,1975-07-01,84.66123910827636
263,Son0077,1975-07-01,20.143708324432367
264,Son0078,1975-07-01,84.3648560699464
265,Son0080,1975-07-01,93.43167847595215
266,Son0081,1975-07-01,14.802786016464232
267,Son0083,1975-07-01,16.38792768230438
268,Son0084,1975-07-01,12.230888525390624
269,Son0087,1975-07-01,12.310115315818786
270,Son0088,1975-07-01,106.1329272766112
271,Son0089,1975-07-01,61.42121926574704
272,Son0091,1975-07-01,68.44337947387692
273,Son0092,1975-07-01,65.90506842346194
274,Son0093,1975-07-01,64.51830244445794
275,Son0094,1975-07-01,67.6707744842529
276,Son0095,1975-07-01,7.449854981803894
