,Station,date,meas
273,Son0092,1985-12-31,54.118275
274,Son0093,1985-12-31,54.960938
275,Son0094,1985-12-31,65.361725
276,Son0095,1985-12-31,56.176212
277,Son0096,1985-12-31,85.88621
278,Son0099,1985-12-31,189.56856
279,Son0100,1985-12-31,182.88202
280,Son0101,1985-12-31,176.33025
281,Son0102,1985-12-31,181.57985
282,Son0103,1985-12-31,177.51366
283,Son0104,1985-12-31,182.88202
284,Son0105,1985-12-31,173.51234
285,Son0106,1985-12-31,175.5231
286,Son0107,1985-12-31,69.70195
287,Son0108,1985-12-31,82.43001
288,Son0111,1985-12-31,68.90419
289,Son0112,1985-12-31,65.4597
290,Son0113,1985-12-31,64.912506
291,Son0114,1985-12-31,61.977955
292,Son0115,1985-12-31,49.4376
293,Son0120,1985-12-31,30.11875
294,Son0123,1985-12-31,185.26923
295,Son0124,1985-12-31,176.66798
296,Son0125,1985-12-31,177.94672
297,Son0126,1985-12-31,61.060425
298,Son0127,1985-12-31,58.538986
299,Son0128,1985-12-31,68.20299
300,Son0129,1985-12-31,164.24878
301,Son0131,1985-12-31,45.700665
302,Son0132,1985-12-31,43.661186
303,Son0133,1985-12-31,43.661186
304,Son0134,1985-12-31,46.29348
305,Son0135,1985-12-31,46.052036
306,Son0136,1985-12-31,46.145065
307,Son0137,1985-12-31,43.815834
308,Son0138,1985-12-31,46.145065
309,Son0139,1985-12-31,58.823093
310,Son0145,1985-12-31,27.368214
311,Son0146,1985-12-31,26.356667
312,Son0147,1985-12-31,26.356667
313,Son0152,1985-12-31,25.243486
314,Son0154,1985-12-31,21.601439
315,Son0155,1985-12-31,22.181986
316,Son0157,1985-12-31,7.3492255
317,Son0158,1985-12-31,7.3492255
318,Son0159,1985-12-31,5.7901306
319,Son0160,1985-12-31,7.4710965
320,Son0161,1985-12-31,5.5651317
321,Son0162,1985-12-31,4.976991
322,Son0164,1985-12-31,178.2668
323,Son0166,1985-12-31,57.009296
324,Son0167,1985-12-31,37.850143
325,Son0168,1985-12-31,61.472572
326,Son0169,1985-12-31,81.46676
327,Son0170,1985-12-31,77.491295
328,Son0171,1985-12-31,78.180466
329,Son0172,1985-12-31,61.908527
330,Son0174,1985-12-31,12.589935
331,Son0175,1985-12-31,36.00283
332,Son0176,1985-12-31,20.499992
333,Son0177,1985-12-31,6.061922
334,Son0179,1985-12-31,4.8935413
335,Son0180,1985-12-31,2.2528892
336,Son0183,1985-12-31,183.70271
337,Son0184,1985-12-31,182.96039
338,Son0185,1985-12-31,183.9345
339,Son0186,1985-12-31,181.5202
340,Son0187,1985-12-31,181.95729
341,Son0188,1985-12-31,27.230768
342,Son0189,1985-12-31,1.939426
343,Son0191,1985-12-31,-1.445848
344,Son0192,1985-12-31,179.68999
345,Son0193,1985-12-31,-14.201062
346,Son0201,1985-12-31,376.1789
347,Son0224,1985-12-31,132.45045
348,Son0235,1985-12-31,189.56856
349,Son0265,1985-12-31,4.631876
350,Son0267,1985-12-31,4.1254687
351,Son0277,1985-12-31,2.8874745
352,Son0279,1985-12-31,7.91071
353,Son0286,1985-12-31,0.3588393
354,Son0288,1985-12-31,21.980991
355,Son0315,1985-12-31,16.339968
356,Son0316,1985-12-31,16.339968
357,Son0317,1985-12-31,16.10629
358,Son0318,1985-12-31,16.10629
359,Son0319,1985-12-31,16.10629
360,Son0320,1985-12-31,16.339968
361,Son0321,1985-12-31,5.7074323
362,Son0322,1985-12-31,5.690021
363,Son0323,1985-12-31,5.690021
364,Son0324,1985-12-31,5.690021
365,Son0328,1985-12-31,12.550083
366,Son0331,1985-12-31,51.84052
367,Son0332,1985-12-31,71.97564
368,Son0333,1985-12-31,102.16237
369,Son0334,1985-12-31,102.16237
370,Son0335,1985-12-31,98.5364
