,Station,date,meas
204,Son0006,1975-07-01,418.34998
205,Son0007,1975-07-01,418.34998
206,Son0008,1975-07-01,413.00024
207,Son0009,1975-07-01,411.35995
208,Son0010,1975-07-01,398.139
209,Son0011,1975-07-01,402.48346
210,Son0012,1975-07-01,404.51764
211,Son0014,1975-07-01,399.76382
212,Son0016,1975-07-01,401.0663
213,Son0017,1975-07-01,450.58722
214,Son0018,1975-07-01,496.78558
215,Son0021,1975-07-01,545.6097
216,Son0022,1975-07-01,400.48264
217,Son0023,1975-07-01,399.04227
218,Son0024,1975-07-01,397.29318
219,Son0025,1975-07-01,396.99805
220,Son0027,1975-07-01,400.13867
221,Son0028,1975-07-01,395.85687
222,Son0029,1975-07-01,381.76117
223,Son0030,1975-07-01,366.94797
224,Son0031,1975-07-01,351.26913
225,Son0034,1975-07-01,366.46646
226,Son0036,1975-07-01,311.074
227,Son0037,1975-07-01,603.39825
228,Son0038,1975-07-01,270.4854
229,Son0039,1975-07-01,304.5041
230,Son0040,1975-07-01,1045.345
231,Son0041,1975-07-01,1110.9055
232,Son0042,1975-07-01,1592.6456
233,Son0043,1975-07-01,1435.6544
234,Son0044,1975-07-01,1119.4202
235,Son0045,1975-07-01,1115.2966
236,Son0046,1975-07-01,1209.1929
237,Son0047,1975-07-01,382.04776
238,Son0048,1975-07-01,384.94595
239,Son0049,1975-07-01,336.57648
240,Son0050,1975-07-01,308.1157
241,Son0051,1975-07-01,1011.8262
242,Son0052,1975-07-01,832.19836
243,Son0053,1975-07-01,333.20667
244,Son0054,1975-07-01,297.5535
245,Son0055,1975-07-01,310.51706
246,Son0056,1975-07-01,323.7922
247,Son0057,1975-07-01,271.59647
248,Son0058,1975-07-01,287.857
249,Son0059,1975-07-01,287.33054
250,Son0060,1975-07-01,268.15292
251,Son0061,1975-07-01,180.0178
252,Son0062,1975-07-01,96.99571
253,Son0063,1975-07-01,84.50467
254,Son0064,1975-07-01,277.19595
255,Son0065,1975-07-01,69.03993
256,Son0066,1975-07-01,69.137535
257,Son0068,1975-07-01,69.03993
258,Son0069,1975-07-01,95.37165
259,Son0070,1975-07-01,68.57857
260,Son0074,1975-07-01,75.027885
261,Son0075,1975-07-01,77.136566
262,Son0076,1975-07-01,60.926193
263,Son0077,1975-07-01,68.92936
264,Son0078,1975-07-01,75.768364
265,Son0080,1975-07-01,69.69515
266,Son0081,1975-07-01,62.815247
267,Son0083,1975-07-01,65.11963
268,Son0084,1975-07-01,62.398205
269,Son0087,1975-07-01,63.767643
270,Son0088,1975-07-01,59.805527
271,Son0089,1975-07-01,35.33183
272,Son0091,1975-07-01,48.642475
273,Son0092,1975-07-01,45.500916
274,Son0093,1975-07-01,43.307934
275,Son0094,1975-07-01,47.18451
276,Son0095,1975-07-01,39.979313
277,Son0096,1975-07-01,44.930065
278,Son0099,1975-07-01,254.4237
279,Son0100,1975-07-01,231.8844
280,Son0101,1975-07-01,212.00279
281,Son0102,1975-07-01,224.46574
282,Son0103,1975-07-01,268.40332
283,Son0104,1975-07-01,231.8844
284,Son0105,1975-07-01,176.89946
285,Son0106,1975-07-01,257.1499
286,Son0107,1975-07-01,83.36925
287,Son0108,1975-07-01,80.512085
288,Son0111,1975-07-01,75.66113
289,Son0112,1975-07-01,60.054108
290,Son0113,1975-07-01,64.70396
291,Son0114,1975-07-01,60.148357
292,Son0115,1975-07-01,46.66433
293,Son0120,1975-07-01,34.707413
294,Son0123,1975-07-01,769.4077
295,Son0124,1975-07-01,215.55939
296,Son0125,1975-07-01,247.60208
297,Son0126,1975-07-01,43.355133
298,Son0127,1975-07-01,42.690758
299,Son0128,1975-07-01,43.29991
300,Son0129,1975-07-01,90.48778
301,Son0131,1975-07-01,44.985985
302,Son0132,1975-07-01,42.502193
303,Son0133,1975-07-01,42.502193
304,Son0134,1975-07-01,41.471676
305,Son0135,1975-07-01,41.055237
306,Son0136,1975-07-01,41.08485
307,Son0137,1975-07-01,40.84263
308,Son0138,1975-07-01,41.08485
309,Son0139,1975-07-01,41.384666
310,Son0145,1975-07-01,28.095139
311,Son0146,1975-07-01,25.642504
312,Son0147,1975-07-01,25.642504
313,Son0152,1975-07-01,16.795012
314,Son0154,1975-07-01,23.622126
315,Son0155,1975-07-01,17.91779
316,Son0157,1975-07-01,-0.25594693
317,Son0158,1975-07-01,-0.25594693
318,Son0159,1975-07-01,-3.89266
319,Son0160,1975-07-01,-4.7815976
320,Son0161,1975-07-01,-5.1647735
321,Son0162,1975-07-01,-6.549263
322,Son0164,1975-07-01,334.82544
323,Son0166,1975-07-01,36.089905
324,Son0167,1975-07-01,31.412745
325,Son0168,1975-07-01,40.78717
326,Son0169,1975-07-01,41.835815
327,Son0170,1975-07-01,42.380234
328,Son0171,1975-07-01,37.085987
329,Son0172,1975-07-01,35.26815
330,Son0174,1975-07-01,14.783297
331,Son0175,1975-07-01,33.900715
332,Son0176,1975-07-01,17.600843
333,Son0177,1975-07-01,5.702184
334,Son0179,1975-07-01,-5.7609835
335,Son0180,1975-07-01,1.3689685
336,Son0183,1975-07-01,1127.0334
337,Son0184,1975-07-01,1061.6299
338,Son0185,1975-07-01,1032.1294
339,Son0186,1975-07-01,733.9276
340,Son0187,1975-07-01,758.4729
341,Son0188,1975-07-01,18.499233
342,Son0189,1975-07-01,-13.472851
343,Son0191,1975-07-01,-18.658623
344,Son0192,1975-07-01,601.34845
345,Son0193,1975-07-01,-61.103737
346,Son0201,1975-07-01,380.77374
347,Son0224,1975-07-01,168.6189
348,Son0235,1975-07-01,254.4237
349,Son0265,1975-07-01,-3.6910548
350,Son0267,1975-07-01,-7.8918805
351,Son0277,1975-07-01,-4.3695097
352,Son0279,1975-07-01,-1.4845484
353,Son0286,1975-07-01,-9.090756
354,Son0288,1975-07-01,22.485394
355,Son0315,1975-07-01,18.274157
356,Son0316,1975-07-01,18.274157
357,Son0317,1975-07-01,18.017832
358,Son0318,1975-07-01,18.017832
359,Son0319,1975-07-01,18.017832
360,Son0320,1975-07-01,18.274157
361,Son0321,1975-07-01,-0.038204577
362,Son0322,1975-07-01,-0.045774564
363,Son0323,1975-07-01,-0.045774564
364,Son0324,1975-07-01,-0.045774564
365,Son0328,1975-07-01,17.940035
366,Son0331,1975-07-01,70.5736
367,Son0332,1975-07-01,50.562893
368,Son0333,1975-07-01,57.141396
369,Son0334,1975-07-01,57.141396
370,Son0335,1975-07-01,51.09368
371,Son0336,1975-07-01,52.56537
372,Son0339,1975-07-01,75.951965
373,Son0340,1975-07-01,53.970062
374,Son0341,1975-07-01,27.07102
375,Son0342,1975-07-01,27.07102
376,Son0343,1975-07-01,28.193382
377,Son0344,1975-07-01,74.53749
378,Son0345,1975-07-01,74.54155
379,Son0347,1975-07-01,396.87772
380,Son0348,1975-07-01,59.805527
381,Son0549,1975-07-01,52.919
382,Son0550,1975-07-01,52.919
383,Son0551,1975-07-01,225.30965
384,Son0552,1975-07-01,161.95659
385,Son0553,1975-07-01,96.98101
386,Son0554,1975-07-01,30.659
387,Son0556,1975-07-01,52.919
388,Son0557,1975-07-01,52.919
389,Son0559,1975-07-01,24.97473
390,Son0560,1975-07-01,24.97473
391,Son0561,1975-07-01,-20.893091
392,Son0562,1975-07-01,-20.893091
393,Son0563,1975-07-01,37.681023
394,Son0564,1975-07-01,40.038105
395,Son0565,1975-07-01,40.038105
396,WRM22-0063_2,1975-07-01,-315.08347
397,WRM23-0004_1,1975-07-01,0.24450576
398,WRM23-0005_1,1975-07-01,-1.8317578
399,WRM23-0009_1,1975-07-01,-0.38576558
400,Son0001,1975-12-01,1020.59937
401,Son0002,1975-12-01,996.03864
402,Son0004,1975-12-01,411.78754
403,Son0005,1975-12-01,417.99265
404,Son0006,1975-12-01,414.95755
405,Son0007,1975-12-01,414.95755
406,Son0008,1975-12-01,404.60986
407,Son0009,1975-12-01,401.2212
408,Son0010,1975-12-01,386.8469
409,Son0011,1975-12-01,385.5953
410,Son0012,1975-12-01,401.826
411,Son0014,1975-12-01,388.96692
412,Son0016,1975-12-01,387.24887
413,Son0017,1975-12-01,447.63773
414,Son0018,1975-12-01,493.98978
415,Son0021,1975-12-01,545.69867
416,Son0022,1975-12-01,387.55402
417,Son0023,1975-12-01,396.34735
418,Son0024,1975-12-01,394.45154
419,Son0025,1975-12-01,387.03326
420,Son0027,1975-12-01,385.60846
421,Son0028,1975-12-01,394.79288
422,Son0029,1975-12-01,376.6514
423,Son0030,1975-12-01,366.4402
424,Son0031,1975-12-01,350.92203
425,Son0034,1975-12-01,365.4288
426,Son0036,1975-12-01,308.77118
427,Son0037,1975-12-01,603.34155
428,Son0038,1975-12-01,264.21396
429,Son0039,1975-12-01,302.70642
430,Son0040,1975-12-01,1038.8799
431,Son0041,1975-12-01,1110.9154
432,Son0042,1975-12-01,1561.4669
433,Son0043,1975-12-01,1406.3531
434,Son0044,1975-12-01,1119.4387
435,Son0045,1975-12-01,1115.2985
436,Son0046,1975-12-01,1206.9807
437,Son0047,1975-12-01,380.7654
438,Son0048,1975-12-01,381.54016
439,Son0049,1975-12-01,334.16922
440,Son0050,1975-12-01,301.32394
441,Son0051,1975-12-01,1002.50555
442,Son0052,1975-12-01,831.4602
443,Son0053,1975-12-01,331.1875
444,Son0054,1975-12-01,295.96854
445,Son0055,1975-12-01,309.1091
446,Son0056,1975-12-01,323.05292
447,Son0057,1975-12-01,271.75024
448,Son0058,1975-12-01,286.35583
449,Son0059,1975-12-01,285.41702
450,Son0060,1975-12-01,267.01733
451,Son0061,1975-12-01,177.07742
452,Son0062,1975-12-01,80.02448
453,Son0063,1975-12-01,66.84038
454,Son0064,1975-12-01,274.20273
455,Son0065,1975-12-01,52.503014
456,Son0066,1975-12-01,52.449905
457,Son0068,1975-12-01,52.503014
458,Son0069,1975-12-01,83.24847
459,Son0070,1975-12-01,53.173443
460,Son0074,1975-12-01,60.33093
461,Son0075,1975-12-01,60.473076
462,Son0076,1975-12-01,51.652214
463,Son0077,1975-12-01,52.60634
464,Son0078,1975-12-01,59.37625
465,Son0080,1975-12-01,56.851048
466,Son0081,1975-12-01,48.959946
467,Son0083,1975-12-01,49.30552
468,Son0084,1975-12-01,47.148884
469,Son0087,1975-12-01,48.22331
470,Son0088,1975-12-01,46.63035
471,Son0089,1975-12-01,19.70141
472,Son0091,1975-12-01,33.719086
473,Son0092,1975-12-01,30.809778
474,Son0093,1975-12-01,28.28186
475,Son0094,1975-12-01,32.019276
476,Son0095,1975-12-01,23.65344
477,Son0096,1975-12-01,29.657835
478,Son0099,1975-12-01,249.28737
479,Son0100,1975-12-01,211.37747
480,Son0101,1975-12-01,211.99954
481,Son0102,1975-12-01,207.68506
482,Son0103,1975-12-01,261.81723
483,Son0104,1975-12-01,211.37747
484,Son0105,1975-12-01,176.90125
485,Son0106,1975-12-01,251.26602
486,Son0107,1975-12-01,66.96912
487,Son0108,1975-12-01,63.35669
488,Son0111,1975-12-01,63.464695
489,Son0112,1975-12-01,51.066128
490,Son0113,1975-12-01,56.56444
491,Son0114,1975-12-01,54.250607
492,Son0115,1975-12-01,37.82558
493,Son0120,1975-12-01,39.73043
494,Son0123,1975-12-01,736.2308
495,Son0124,1975-12-01,215.60973
496,Son0125,1975-12-01,247.68614
