,Station,date,meas
121,Son0162,1975-02-01,0.5383915996551503
122,Son0164,1975-02-01,0.3193333007812953
123,Son0166,1975-02-01,0.5257674232482898
124,Son0167,1975-02-01,0.8320712219238544
125,Son0168,1975-02-01,0.3570644683837969
126,Son0169,1975-02-01,0.21958968963623704
127,Son0170,1975-02-01,-0.4657434219360397
128,Son0171,1975-02-01,2.0879219154357997
129,Son0172,1975-02-01,1.4515086471557694
130,Son0174,1975-02-01,1.7191316349029542
131,Son0175,1975-02-01,0.6179036178588788
132,Son0176,1975-02-01,1.6966166168213022
133,Son0177,1975-02-01,1.0602977103471751
134,Son0179,1975-02-01,0.3699551536560026
135,Son0180,1975-02-01,2.1149553868293793
136,Son0183,1975-02-01,1.4377000000000635
137,Son0184,1975-02-01,0.3871999999998934
138,Son0185,1975-02-01,0.013499999999794454
139,Son0186,1975-02-01,4.704500000000053
140,Son0187,1975-02-01,6.899000000000001
141,Son0188,1975-02-01,1.1352695045471037
142,Son0189,1975-02-01,2.8290543956756573
143,Son0191,1975-02-01,1.0259082128524764
144,Son0192,1975-02-01,-0.5210000000002992
145,Son0193,1975-02-01,0.3658929281234755
146,Son0201,1975-02-01,0.5910999999999831
147,Son0224,1975-02-01,0.6610000000000014
148,Son0235,1975-02-01,0.1074956665039224
149,Son0265,1975-02-01,0.7887762742042543
150,Son0267,1975-02-01,0.6879567447662369
151,Son0277,1975-02-01,1.035010482788092
152,Son0279,1975-02-01,1.2186494483947783
153,Son0286,1975-02-01,0.6221920958995817
154,Son0288,1975-02-01,0.38919972534181113
155,Son0315,1975-02-01,0.8692124694824308
156,Son0316,1975-02-01,0.6478124694824139
157,Son0317,1975-02-01,1.6578242712020845
158,Son0318,1975-02-01,1.6403242712020898
159,Son0319,1975-02-01,1.6403242712020898
160,Son0320,1975-02-01,0.3711128509521515
161,Son0321,1975-02-01,1.21774326477051
162,Son0322,1975-02-01,2.2695839524507555
163,Son0323,1975-02-01,2.305383952450754
164,Son0324,1975-02-01,2.1799839524507547
165,Son0328,1975-02-01,1.3352747886657692
166,Son0331,1975-02-01,0.4983850006103836
167,Son0332,1975-02-01,1.7568144512176431
168,Son0333,1975-02-01,0.753782617187511
169,Son0334,1975-02-01,0.7634326171875045
170,Son0335,1975-02-01,0.19745292358402367
171,Son0336,1975-02-01,-0.2320122009277128
172,Son0339,1975-02-01,-0.572537948608371
173,Son0340,1975-02-01,0.7207200988769671
174,Son0341,1975-02-01,0.09731172180175207
175,Son0342,1975-02-01,0.24596172180174136
176,Son0343,1975-02-01,0.15408621520993648
177,Son0344,1975-02-01,1.1164165924072336
178,Son0345,1975-02-01,0.24720636749268365
179,Son0347,1975-02-01,2.0920528564453775
180,Son0348,1975-02-01,1.2126236450195194
181,Son0549,1975-02-01,0.2809663177490478
182,Son0550,1975-02-01,0.506911203002943
183,Son0551,1975-02-01,0.26750294189466217
184,Son0552,1975-02-01,0.11220307006834673
185,Son0553,1975-02-01,1.7209099212646493
186,Son0554,1975-02-01,0.47900496826169103
187,Son0556,1975-02-01,0.2809663177490478
188,Son0557,1975-02-01,0.506911203002943
189,Son0559,1975-02-01,1.2969122665405308
190,Son0560,1975-02-01,1.2969122665405273
191,Son0561,1975-02-01,2.972680609321591
192,Son0562,1975-02-01,3.2271806093215947
193,Son0563,1975-02-01,1.303061097717304
194,Son0564,1975-02-01,1.7793429119110122
195,Son0565,1975-02-01,1.7793429119110264
196,WRM22-0063_2,1975-02-01,1.533424032926562
197,WRM23-0004_1,1975-02-01,2.2969387388229396
198,WRM23-0005_1,1975-02-01,2.2403590371131923
199,WRM23-0009_1,1975-02-01,2.090190430569651
200,Son0001,1975-07-01,-0.6639999999999873
201,Son0002,1975-07-01,-0.38999999999998636
202,Son0004,1975-07-01,-12.5574000000002
203,Son0005,1975-07-01,-11.853418395996243
204,Son0006,1975-07-01,-5.007036791992277
205,Son0007,1975-07-01,-3.4491183959961518
206,Son0008,1975-07-01,-2.167300000000239
207,Son0009,1975-07-01,-2.671600000000126
208,Son0010,1975-07-01,-6.061678234863166
209,Son0011,1975-07-01,-5.548300061035263
210,Son0012,1975-07-01,-6.216399999999851
211,Son0014,1975-07-01,-6.976363232421988
212,Son0016,1975-07-01,-5.888300122070461
213,Son0017,1975-07-01,-1.8064447265624608
214,Son0018,1975-07-01,-0.3200806884765939
215,Son0021,1975-07-01,-0.3169000000000324
216,Son0022,1975-07-01,-4.222218090820377
217,Son0023,1975-07-01,-4.105191601562524
218,Son0024,1975-07-01,-5.47183210449208
219,Son0025,1975-07-01,-4.787052258300719
220,Son0027,1975-07-01,-3.7251630615233466
221,Son0028,1975-07-01,-3.2458999999998923
222,Son0029,1975-07-01,-0.09560618896489359
223,Son0030,1975-07-01,0.023499999999899046
224,Son0031,1975-07-01,-0.6143000000000143
225,Son0034,1975-07-01,-0.9490999999998735
226,Son0036,1975-07-01,-0.09559999999987667
227,Son0037,1975-07-01,-7.0523000000004
228,Son0038,1975-07-01,1.3247709106445882
229,Son0039,1975-07-01,-1.545096874999956
230,Son0040,1975-07-01,-0.23050000000000637
231,Son0041,1975-07-01,0.6127999999998792
232,Son0042,1975-07-01,-0.2559999999998581
233,Son0043,1975-07-01,-39.74000000000024
234,Son0044,1975-07-01,-0.4051999999998088
235,Son0045,1975-07-01,0.9160000000000537
236,Son0046,1975-07-01,0.11220000000002983
237,Son0047,1975-07-01,-0.3986000000000445
238,Son0048,1975-07-01,-1.0941183959960767
239,Son0049,1975-07-01,-1.2185999999998671
240,Son0050,1975-07-01,-0.8973127197266422
241,Son0051,1975-07-01,-0.009999999999990905
242,Son0052,1975-07-01,-0.3079999999999927
243,Son0053,1975-07-01,-1.6634999999998854
244,Son0054,1975-07-01,3.484065136718698
245,Son0055,1975-07-01,-2.662999999999954
246,Son0056,1975-07-01,-2.390000000000043
247,Son0057,1975-07-01,-1.4770000000000323
248,Son0058,1975-07-01,-1.3291999999998438
249,Son0059,1975-07-01,-2.868340319824199
250,Son0060,1975-07-01,-0.9572944946289113
251,Son0061,1975-07-01,-0.3277999999999963
252,Son0062,1975-07-01,-4.3288262886047395
253,Son0063,1975-07-01,-3.952515201568609
254,Son0064,1975-07-01,-0.9590000000000032
255,Son0065,1975-07-01,-5.725713646888739
256,Son0066,1975-07-01,-5.071816204071045
257,Son0068,1975-07-01,-5.229195272445683
258,Son0069,1975-07-01,-2.583113458251944
259,Son0070,1975-07-01,-3.0504805938720523
260,Son0074,1975-07-01,-2.610479971313481
261,Son0075,1975-07-01,-4.195096594238279
262,Son0076,1975-07-01,-2.3578383636474882
263,Son0077,1975-07-01,-7.131401226043714
264,Son0078,1975-07-01,-3.8563978546142437
265,Son0080,1975-07-01,-1.5090681671142647
266,Son0081,1975-07-01,-9.479278257369998
267,Son0083,1975-07-01,-7.322707392311095
268,Son0084,1975-07-01,-9.279856752014153
269,Son0087,1975-07-01,-8.681325815773006
270,Son0088,1975-07-01,-2.9269028411865037
271,Son0089,1975-07-01,-2.159387438964849
272,Son0091,1975-07-01,-1.4851011505126905
273,Son0092,1975-07-01,-1.5344695037841944
274,Son0093,1975-07-01,-2.730462005615223
275,Son0094,1975-07-01,-1.59981393432615
276,Son0095,1975-07-01,-16.085660875129694
277,Son0096,1975-07-01,-9.24137175807953
278,Son0099,1975-07-01,-1.0579999999999359
279,Son0100,1975-07-01,-12.350477813720715
280,Son0101,1975-07-01,-6.272784936523408
281,Son0102,1975-07-01,-5.947633441162139
282,Son0103,1975-07-01,-2.6019999999999897
283,Son0104,1975-07-01,-1.6856000000000506
284,Son0105,1975-07-01,-1.3057980957031248
285,Son0106,1975-07-01,-0.8451000000000164
286,Son0107,1975-07-01,-0.16276606445308062
287,Son0108,1975-07-01,-0.494355133056672
288,Son0111,1975-07-01,-2.871460115432754
289,Son0112,1975-07-01,-2.2377447643279993
290,Son0113,1975-07-01,-0.09689727783199942
291,Son0114,1975-07-01,-0.06593612060545695
292,Son0115,1975-07-01,-0.36156056518558444
293,Son0120,1975-07-01,-12.034718964004519
294,Son0123,1975-07-01,-4.853200000000129
295,Son0124,1975-07-01,-5.882100000000051
296,Son0125,1975-07-01,-0.966700000000003
297,Son0126,1975-07-01,-4.987567008972178
298,Son0127,1975-07-01,-0.44814305114745423
299,Son0128,1975-07-01,-4.099669215393064
300,Son0129,1975-07-01,-3.0690706367492666
301,Son0131,1975-07-01,-0.35316717834470523
302,Son0132,1975-07-01,-0.3020584869384919
303,Son0133,1975-07-01,-0.08635865783689667
304,Son0134,1975-07-01,-0.563106579589828
305,Son0135,1975-07-01,-0.1310850128173655
306,Son0136,1975-07-01,-0.4828596801757783
307,Son0137,1975-07-01,-0.4308053741455211
308,Son0138,1975-07-01,-0.23515222167972638
309,Son0139,1975-07-01,-0.5360089447021466
310,Son0145,1975-07-01,-0.38472939147950314
311,Son0146,1975-07-01,-2.751087414550774
312,Son0147,1975-07-01,-3.5354679519653516
313,Son0152,1975-07-01,-0.4157428390502993
314,Son0154,1975-07-01,-12.594090342998502
315,Son0155,1975-07-01,-3.37479316101075
316,Son0157,1975-07-01,-1.4011611574172989
317,Son0158,1975-07-01,-1.2454201040267954
318,Son0159,1975-07-01,-1.6743115414142613
319,Son0160,1975-07-01,-1.3355463356018085
320,Son0161,1975-07-01,-2.004913063907621
321,Son0162,1975-07-01,-1.6433206425666818
322,Son0164,1975-07-01,-6.034479150390666
323,Son0166,1975-07-01,-9.493517660331719
324,Son0167,1975-07-01,-7.135501434993728
325,Son0168,1975-07-01,-1.0260378204345955
326,Son0169,1975-07-01,-4.575530587005616
327,Son0170,1975-07-01,-4.285850585937496
328,Son0171,1975-07-01,-13.155785076236725
329,Son0172,1975-07-01,-14.460015747928594
330,Son0174,1975-07-01,-17.53025389304161
331,Son0175,1975-07-01,0.13825739440918028
332,Son0176,1975-07-01,-2.8100898284912432
333,Son0177,1975-07-01,-12.716318835902214
334,Son0179,1975-07-01,-1.8092424067974076
335,Son0180,1975-07-01,-11.559460211253166
336,Son0183,1975-07-01,0.17770000000007258
337,Son0184,1975-07-01,0.02989999999988413
338,Son0185,1975-07-01,-0.8853000000000293
339,Son0186,1975-07-01,-1.3742000000000871
340,Son0187,1975-07-01,-1.0790000000000077
341,Son0188,1975-07-01,-23.568753095436108
342,Son0189,1975-07-01,-16.569398531627662
343,Son0191,1975-07-01,-1.323622960615158
344,Son0192,1975-07-01,-0.0729999999998654
345,Son0193,1975-07-01,-6.0202583313465095
346,Son0201,1975-07-01,1.083412316894396
347,Son0224,1975-07-01,2.579599999999971
348,Son0235,1975-07-01,-0.20150329589844773
349,Son0265,1975-07-01,-1.5228743743896502
350,Son0267,1975-07-01,-1.4166546990871423
351,Son0277,1975-07-01,-1.2217357864379839
352,Son0279,1975-07-01,-0.32317492904663325
353,Son0286,1975-07-01,-2.038915769529339
354,Son0288,1975-07-01,-0.9032580200195213
355,Son0315,1975-07-01,-1.451308358764642
356,Son0316,1975-07-01,-1.45625835876465
357,Son0317,1975-07-01,-13.694392052030562
358,Son0318,1975-07-01,-13.662792052030564
359,Son0319,1975-07-01,-13.733392052030563
360,Son0320,1975-07-01,-0.276518405914306
361,Son0321,1975-07-01,-2.3898588867187485
362,Son0322,1975-07-01,-11.328943840217589
363,Son0323,1975-07-01,-11.880343840217591
364,Son0324,1975-07-01,-11.516843840217591
365,Son0328,1975-07-01,-15.22625328159332
366,Son0331,1975-07-01,-2.410560635376001
367,Son0332,1975-07-01,-11.610957032012944
368,Son0333,1975-07-01,-1.342540930175801
369,Son0334,1975-07-01,-1.4157063201904379
370,Son0335,1975-07-01,-0.7381867828368769
371,Son0336,1975-07-01,-0.8736951629638838
372,Son0339,1975-07-01,-1.4101261016845825
373,Son0340,1975-07-01,-1.1056301818847487
374,Son0341,1975-07-01,-0.44632323608399105
375,Son0342,1975-07-01,-0.049423236083960376
376,Son0343,1975-07-01,-0.15540476074220066
377,Son0344,1975-07-01,-0.5451194732666238
378,Son0345,1975-07-01,-9.287826035690298
379,Son0347,1975-07-01,-7.609096166992288
380,Son0348,1975-07-01,-2.1178030883789205
381,Son0549,1975-07-01,-1.4036726043701293
382,Son0550,1975-07-01,-1.9395126678466994
383,Son0551,1975-07-01,-0.24770806274415236
384,Son0552,1975-07-01,-0.5867913604736827
385,Son0553,1975-07-01,-1.6632431579590161
386,Son0554,1975-07-01,-0.3648998733520443
387,Son0556,1975-07-01,-1.4036726043701293
388,Son0557,1975-07-01,-1.9395126678466994
389,Son0559,1975-07-01,-20.701499318218236
390,Son0560,1975-07-01,-20.983599318218236
391,Son0561,1975-07-01,-16.823896499824524
392,Son0562,1975-07-01,-16.823896499824524
393,Son0563,1975-07-01,-3.096829220581043
394,Son0564,1975-07-01,-15.697244924545291
395,Son0565,1975-07-01,-15.867505554199223
396,WRM22-0063_2,1975-07-01,-2.162409756565099
397,WRM23-0004_1,1975-07-01,-10.987637407255171
398,WRM23-0005_1,1975-07-01,-11.594170762014386
399,WRM23-0009_1,1975-07-01,-12.035199296259877
400,Son0001,1975-12-01,-0.10800000000017462
401,Son0002,1975-12-01,-0.10549999999989268
402,Son0004,1975-12-01,-0.02749999999997499
403,Son0005,1975-12-01,0.27585500488288517
404,Son0006,1975-12-01,-0.3465899902344063
405,Son0007,1975-12-01,-0.004044995117169492
406,Son0008,1975-12-01,0.022899999999992815
407,Son0009,1975-12-01,3.532999999999504
408,Son0010,1975-12-01,0.23327468261720696
409,Son0011,1975-12-01,0.4942218749999938
410,Son0012,1975-12-01,-0.17599999999998772
411,Son0014,1975-12-01,0.1023357666016409
412,Son0016,1975-12-01,0.7033656250000035
413,Son0017,1975-12-01,0.2547104248045571
414,Son0018,1975-12-01,0.33473876953127046
415,Son0021,1975-12-01,-0.08310000000017226
416,Son0022,1975-12-01,0.09358271484364877
417,Son0023,1975-12-01,0.3575314575195421
418,Son0024,1975-12-01,-0.8200115356445963
419,Son0025,1975-12-01,2.8117218749999324
420,Son0027,1975-12-01,-0.391931103515617
421,Son0028,1975-12-01,1.3713999999999373
422,Son0029,1975-12-01,0.08100000000001728
423,Son0030,1975-12-01,0.1664464355469022
424,Son0031,1975-12-01,0.014900000000068303
425,Son0034,1975-12-01,0.32089999999999463
426,Son0036,1975-12-01,0.21320000000008577
427,Son0037,1975-12-01,0.0
428,Son0038,1975-12-01,-0.02216463623051368
429,Son0039,1975-12-01,0.526199194335959
430,Son0040,1975-12-01,0.8594000000000506
431,Son0041,1975-12-01,1.3602999999998246
432,Son0042,1975-12-01,-1.2940000000003238
433,Son0043,1975-12-01,-11.340000000000146
434,Son0044,1975-12-01,-0.28189999999972315
435,Son0045,1975-12-01,-0.471599999999853
436,Son0046,1975-12-01,-0.18099999999981264
437,Son0047,1975-12-01,0.24330000000003338
438,Son0048,1975-12-01,0.22085500488287835
439,Son0049,1975-12-01,-0.1856999999998834
440,Son0050,1975-12-01,-0.003588757324166636
441,Son0051,1975-12-01,0.11800000000005184
442,Son0052,1975-12-01,0.11500000000012278
443,Son0053,1975-12-01,0.10350000000005366
444,Son0054,1975-12-01,-7.053615649414041
445,Son0055,1975-12-01,0.34800000000007003
446,Son0056,1975-12-01,-0.20100000000002183
447,Son0057,1975-12-01,0.40399999999999636
448,Son0058,1975-12-01,1.3928000000001362
449,Son0059,1975-12-01,-10.506800964355506
450,Son0060,1975-12-01,-0.22338079833986058
451,Son0061,1975-12-01,0.313699999999983
452,Son0062,1975-12-01,0.4943033828735359
453,Son0063,1975-12-01,0.7357457160949732
454,Son0064,1975-12-01,0.012399999999900047
455,Son0065,1975-12-01,1.1755718307495115
456,Son0066,1975-12-01,0.6299523315429685
457,Son0068,1975-12-01,1.1872938098907504
458,Son0069,1975-12-01,-0.7262254638671379
459,Son0070,1975-12-01,-0.8423393936157311
460,Son0074,1975-12-01,0.025894659423826738
461,Son0075,1975-12-01,-1.3389339218139469
462,Son0076,1975-12-01,0.008682336425778203
463,Son0077,1975-12-01,1.3050442409515313
464,Son0078,1975-12-01,-0.5480082153320325
465,Son0080,1975-12-01,-1.0251416259765875
466,Son0081,1975-12-01,0.961525533676145
467,Son0083,1975-12-01,1.9480929584503173
468,Son0084,1975-12-01,1.8126682758331292
469,Son0087,1975-12-01,1.8185142612457277
470,Son0088,1975-12-01,-0.10644064483645366
471,Son0089,1975-12-01,-0.6613679809570314
472,Son0091,1975-12-01,0.1505417785644667
473,Son0092,1975-12-01,-0.7802104812622233
474,Son0093,1975-12-01,-0.2528866561889771
475,Son0094,1975-12-01,0.36818040313720957
476,Son0095,1975-12-01,1.5875406120300255
477,Son0096,1975-12-01,1.0829121150970487
478,Son0099,1975-12-01,-0.28659999999999286
479,Son0100,1975-12-01,2.2229795837402264
480,Son0101,1975-12-01,-0.13269116210939558
481,Son0102,1975-12-01,-0.2530612487793178
482,Son0103,1975-12-01,-0.05801751708985137
483,Son0104,1975-12-01,-2.0699000000000183
484,Son0105,1975-12-01,-0.026852142334007567
485,Son0106,1975-12-01,-0.1787000000000063
486,Son0107,1975-12-01,-0.07134905395507474
487,Son0108,1975-12-01,-0.24395113525389434
488,Son0111,1975-12-01,0.5422607192993212
489,Son0112,1975-12-01,0.8188326416015599
490,Son0113,1975-12-01,-0.10223539733888742
491,Son0114,1975-12-01,0.14118763122556288
492,Son0115,1975-12-01,-1.1940377807617182
493,Son0120,1975-12-01,-0.5549355125427198
494,Son0123,1975-12-01,0.42149999999998045
495,Son0124,1975-12-01,-0.175200000000018
496,Son0125,1975-12-01,-0.45521751708983516
497,Son0126,1975-12-01,0.7849924743652181
498,Son0127,1975-12-01,0.5750463409423929
499,Son0128,1975-12-01,0.987904173278821
500,Son0129,1975-12-01,-0.7621137084960807
501,Son0131,1975-12-01,-0.8448156372070343
502,Son0132,1975-12-01,-0.06980103454590392
503,Son0133,1975-12-01,-0.5485726104736415
504,Son0134,1975-12-01,0.30540041198727863
505,Son0135,1975-12-01,0.04123077087403715
506,Son0136,1975-12-01,0.09883919067382863
507,Son0137,1975-12-01,-0.08813881225586329
508,Son0138,1975-12-01,-0.12607902526856662
509,Son0139,1975-12-01,1.1227241363525593
510,Son0145,1975-12-01,0.7792642654418884
511,Son0146,1975-12-01,0.011456150817863886
512,Son0147,1975-12-01,0.045262290954589446
513,Son0152,1975-12-01,0.11864836349487007
514,Son0154,1975-12-01,2.1022513011932418
515,Son0155,1975-12-01,0.21247532806395597
516,Son0157,1975-12-01,1.0762052986145045
517,Son0158,1975-12-01,1.0827864074707065
518,Son0159,1975-12-01,0.6920645737648021
519,Son0160,1975-12-01,0.2546672532081615
520,Son0161,1975-12-01,0.6442603479385385
521,Son0162,1975-12-01,0.564862938308714
522,Son0164,1975-12-01,0.0664305664062681
523,Son0166,1975-12-01,-0.571719094848639
524,Son0167,1975-12-01,-2.1899676635742225
525,Son0168,1975-12-01,-0.09996309814451365
526,Son0169,1975-12-01,2.0986487937927336
527,Son0170,1975-12-01,-0.004452741241436797
528,Son0171,1975-12-01,-0.1435192901611444
529,Son0172,1975-12-01,1.1097240768432712
530,Son0174,1975-12-01,1.6711668255329144
531,Son0175,1975-12-01,-0.24951602020263408
532,Son0176,1975-12-01,-0.04466298675536251
533,Son0177,1975-12-01,3.2004406849861127
534,Son0179,1975-12-01,0.37364949617385435
535,Son0180,1975-12-01,2.428311863040924
536,Son0183,1975-12-01,-0.19249999999999545
537,Son0184,1975-12-01,-0.8267999999999347
538,Son0185,1975-12-01,0.03959999999995034
539,Son0186,1975-12-01,7.069100000000049
540,Son0187,1975-12-01,8.10710000000006
541,Son0188,1975-12-01,0.620223005676273
542,Son0189,1975-12-01,4.356740440034866
543,Son0191,1975-12-01,-1.0511702689647664
544,Son0192,1975-12-01,0.16399999999987358
545,Son0193,1975-12-01,2.133604933762551
546,Son0201,1975-12-01,0.06299999999993133
547,Son0224,1975-12-01,-1.9343999999999824
548,Son0235,1975-12-01,0.26813211669920634
549,Son0265,1975-12-01,0.21183835768699488
550,Son0267,1975-12-01,0.4172022941112514
551,Son0277,1975-12-01,0.12026875152587779
552,Son0279,1975-12-01,0.23204734992980836
553,Son0286,1975-12-01,0.5154221586704257
554,Son0288,1975-12-01,0.6404673706054638
555,Son0315,1975-12-01,0.3194513198852533
556,Son0316,1975-12-01,0.8066513198852512
557,Son0317,1975-12-01,1.9408073612689982
558,Son0318,1975-12-01,2.0295073612689976
559,Son0319,1975-12-01,1.9478573612690013
560,Son0320,1975-12-01,0.4209411911010825
561,Son0321,1975-12-01,0.37645181922912485
562,Son0322,1975-12-01,1.7069794935226437
563,Son0323,1975-12-01,2.1851794935226447
564,Son0324,1975-12-01,1.7541794935226456
565,Son0328,1975-12-01,1.7640308280944836
566,Son0331,1975-12-01,-0.263132788085926
567,Son0332,1975-12-01,1.1248491420745914
568,Son0333,1975-12-01,0.3133379211425762
569,Son0334,1975-12-01,0.306260031127934
570,Son0335,1975-12-01,0.20843351440431945
571,Son0336,1975-12-01,0.13942727966310997
572,Son0339,1975-12-01,0.7602614471435629
573,Son0340,1975-12-01,0.5195350738525093
574,Son0341,1975-12-01,0.8660482498168633
575,Son0342,1975-12-01,1.7306482498169231
576,Son0343,1975-12-01,1.2699196365356755
577,Son0344,1975-12-01,0.016436395263681902
578,Son0345,1975-12-01,1.011058039855957
579,Son0347,1975-12-01,2.9351045898435473
580,Son0348,1975-12-01,-0.052447262573195985
581,Son0549,1975-12-01,1.1624543884277472
582,Son0550,1975-12-01,0.7951867126464975
583,Son0551,1975-12-01,-0.1690375915527227
584,Son0552,1975-12-01,0.13225708618162457
585,Son0553,1975-12-01,-0.9140682800292979
586,Son0554,1975-12-01,-0.10890815277100074
587,Son0556,1975-12-01,1.1624543884277472
588,Son0557,1975-12-01,0.7951867126464975
589,Son0559,1975-12-01,0.6436998310089095
590,Son0560,1975-12-01,0.25619983100891375
591,Son0561,1975-12-01,4.5156916265010825
592,Son0562,1975-12-01,4.2858916265010825
593,Son0563,1975-12-01,-0.3131036209106455
594,Son0564,1975-12-01,1.444260424804689
595,Son0565,1975-12-01,1.6310604248046872
596,WRM22-0063_2,1975-12-01,0.008134796619414963
597,WRM23-0004_1,1975-12-01,1.735944916129112
598,WRM23-0005_1,1975-12-01,1.598781366038323
