,Station,date,meas
126,Son0169,1975-02-01,7.402862548828125
127,Son0170,1975-02-01,7.678382873535156
128,Son0171,1975-02-01,6.024566650390625
129,Son0172,1975-02-01,5.7956390380859375
130,Son0174,1975-02-01,7.482152342796326
131,Son0175,1975-02-01,6.582803726196289
132,Son0176,1975-02-01,11.608621507883072
133,Son0177,1975-02-01,13.003400683403015
134,Son0179,1975-02-01,15.064932137727737
135,Son0180,1975-02-01,13.361853122711182
136,Son0183,1975-02-01,20.1309814453125
137,Son0184,1975-02-01,20.4296875
138,Son0185,1975-02-01,15.89501953125
139,Son0186,1975-02-01,0.2210693359375
140,Son0187,1975-02-01,11.60772705078125
141,Son0188,1975-02-01,6.795648217201233
142,Son0189,1975-02-01,9.835756301879883
143,Son0191,1975-02-01,13.829195022583008
144,Son0192,1975-02-01,20.38592529296875
145,Son0193,1975-02-01,4.8240203857421875
146,Son0201,1975-02-01,3.48199462890625
147,Son0224,1975-02-01,0.514556884765625
148,Son0235,1975-02-01,0.2686767578125
149,Son0265,1975-02-01,7.18097722530365
150,Son0267,1975-02-01,7.801342010498047
151,Son0277,1975-02-01,12.97989559173584
152,Son0279,1975-02-01,13.96871566772461
153,Son0286,1975-02-01,15.228759586811066
154,Son0288,1975-02-01,6.708822250366211
155,Son0315,1975-02-01,9.290735244750977
156,Son0316,1975-02-01,9.290735244750977
157,Son0317,1975-02-01,9.458182334899902
158,Son0318,1975-02-01,9.458182334899902
159,Son0319,1975-02-01,9.458182334899902
160,Son0320,1975-02-01,9.290735244750977
161,Son0321,1975-02-01,14.297083020210266
162,Son0322,1975-02-01,14.298351347446442
163,Son0323,1975-02-01,14.298351347446442
164,Son0324,1975-02-01,14.298351347446442
165,Son0328,1975-02-01,7.622551679611206
166,Son0331,1975-02-01,6.23388671875
167,Son0332,1975-02-01,5.075004577636719
168,Son0333,1975-02-01,9.667247772216797
169,Son0334,1975-02-01,9.667247772216797
170,Son0335,1975-02-01,10.092525482177734
171,Son0336,1975-02-01,9.866737365722656
172,Son0339,1975-02-01,5.009002685546875
173,Son0340,1975-02-01,2.4358558654785156
174,Son0341,1975-02-01,10.031557083129883
175,Son0342,1975-02-01,10.031557083129883
176,Son0343,1975-02-01,9.789682388305664
177,Son0344,1975-02-01,5.747241973876953
178,Son0345,1975-02-01,5.748725891113281
179,Son0347,1975-02-01,3.963897705078125
180,Son0348,1975-02-01,5.806468963623047
181,Son0549,1975-02-01,6.111473083496094
182,Son0550,1975-02-01,6.111473083496094
183,Son0551,1975-02-01,0.5341796875
184,Son0552,1975-02-01,-0.1423797607421875
185,Son0553,1975-02-01,6.565185546875
186,Son0554,1975-02-01,1.9857330322265625
187,Son0556,1975-02-01,6.111473083496094
188,Son0557,1975-02-01,6.111473083496094
189,Son0559,1975-02-01,6.3586039543151855
190,Son0560,1975-02-01,6.3586039543151855
191,Son0561,1975-02-01,9.781801223754883
192,Son0562,1975-02-01,9.781801223754883
193,Son0563,1975-02-01,5.812784194946289
194,Son0564,1975-02-01,5.85078239440918
195,Son0565,1975-02-01,5.85078239440918
196,WRM22-0063_2,1975-02-01,47.93049621582031
197,WRM23-0004_1,1975-02-01,14.201500415802002
198,WRM23-0005_1,1975-02-01,14.727173328399658
199,WRM23-0009_1,1975-02-01,13.970555782318115
200,Son0001,1975-07-01,-0.006591796875
201,Son0002,1975-07-01,-2.9666748046875
202,Son0004,1975-07-01,-0.166595458984375
203,Son0005,1975-07-01,-0.551666259765625
204,Son0006,1975-07-01,-0.547088623046875
205,Son0007,1975-07-01,-0.547088623046875
206,Son0008,1975-07-01,-1.450836181640625
207,Son0009,1975-07-01,-2.060211181640625
208,Son0010,1975-07-01,-5.919219970703125
209,Son0011,1975-07-01,-3.26153564453125
210,Son0012,1975-07-01,-0.52764892578125
211,Son0014,1975-07-01,-4.730438232421875
212,Son0016,1975-07-01,-2.9810791015625
213,Son0017,1975-07-01,-0.579345703125
214,Son0018,1975-07-01,-0.29229736328125
215,Son0021,1975-07-01,-0.017822265625
216,Son0022,1975-07-01,-2.27978515625
217,Son0023,1975-07-01,-0.158355712890625
218,Son0024,1975-07-01,-0.178863525390625
219,Son0025,1975-07-01,-1.6798095703125
220,Son0027,1975-07-01,-4.104705810546875
221,Son0028,1975-07-01,-0.539398193359375
222,Son0029,1975-07-01,-1.896942138671875
223,Son0030,1975-07-01,-0.1859130859375
224,Son0031,1975-07-01,-0.168487548828125
225,Son0034,1975-07-01,-0.727081298828125
226,Son0036,1975-07-01,-0.615325927734375
227,Son0037,1975-07-01,-0.00311279296875
228,Son0038,1975-07-01,-1.32379150390625
229,Son0039,1975-07-01,-0.46722412109375
230,Son0040,1975-07-01,-2.72216796875
231,Son0041,1975-07-01,-0.002685546875
232,Son0042,1975-07-01,-8.9998779296875
233,Son0043,1975-07-01,-7.7713623046875
234,Son0044,1975-07-01,-0.0045166015625
235,Son0045,1975-07-01,-0.0010986328125
236,Son0046,1975-07-01,-0.0018310546875
237,Son0047,1975-07-01,-0.29644775390625
238,Son0048,1975-07-01,-0.835906982421875
239,Son0049,1975-07-01,-0.576080322265625
240,Son0050,1975-07-01,-0.879608154296875
241,Son0051,1975-07-01,-3.19281005859375
242,Son0052,1975-07-01,-0.2484130859375
243,Son0053,1975-07-01,-0.634368896484375
244,Son0054,1975-07-01,-0.369140625
245,Son0055,1975-07-01,-0.346282958984375
246,Son0056,1975-07-01,-0.362579345703125
247,Son0057,1975-07-01,-0.069580078125
248,Son0058,1975-07-01,-0.380645751953125
249,Son0059,1975-07-01,-0.51318359375
250,Son0060,1975-07-01,-0.52996826171875
251,Son0061,1975-07-01,-0.7275543212890625
252,Son0062,1975-07-01,-3.1095657348632812
253,Son0063,1975-07-01,-3.5020294189453125
254,Son0064,1975-07-01,-0.0042724609375
255,Son0065,1975-07-01,-2.8830108642578125
256,Son0066,1975-07-01,-2.852996826171875
257,Son0068,1975-07-01,-2.8830108642578125
258,Son0069,1975-07-01,-5.868278503417969
259,Son0070,1975-07-01,-3.0923614501953125
260,Son0074,1975-07-01,-3.3160400390625
261,Son0075,1975-07-01,-3.4746856689453125
262,Son0076,1975-07-01,-4.287700653076172
263,Son0077,1975-07-01,-2.9256820678710938
264,Son0078,1975-07-01,-3.3507156372070312
265,Son0080,1975-07-01,-3.339935302734375
266,Son0081,1975-07-01,-3.5893211364746094
267,Son0083,1975-07-01,-3.0141372680664062
268,Son0084,1975-07-01,-3.165355682373047
269,Son0087,1975-07-01,-3.0865135192871094
270,Son0088,1975-07-01,-3.8094406127929688
271,Son0089,1975-07-01,-3.5872764587402344
272,Son0091,1975-07-01,-2.7963829040527344
273,Son0092,1975-07-01,-3.3463706970214844
274,Son0093,1975-07-01,-3.2257843017578125
275,Son0094,1975-07-01,-2.630767822265625
276,Son0095,1975-07-01,-2.605010986328125
277,Son0096,1975-07-01,-1.5781021118164062
278,Son0099,1975-07-01,-1.29412841796875
279,Son0100,1975-07-01,-7.3901519775390625
280,Son0101,1975-07-01,-0.003021240234375
281,Son0102,1975-07-01,-5.41412353515625
282,Son0103,1975-07-01,-1.2003173828125
283,Son0104,1975-07-01,-7.3901519775390625
284,Son0105,1975-07-01,-0.001495361328125
285,Son0106,1975-07-01,-1.458740234375
286,Son0107,1975-07-01,-3.6264877319335938
287,Son0108,1975-07-01,-3.496917724609375
288,Son0111,1975-07-01,-2.9365310668945312
289,Son0112,1975-07-01,-2.9503326416015625
290,Son0113,1975-07-01,-2.350616455078125
291,Son0114,1975-07-01,-1.9826812744140625
292,Son0115,1975-07-01,-4.8052520751953125
293,Son0120,1975-07-01,-4.958061218261719
294,Son0123,1975-07-01,-7.63226318359375
295,Son0124,1975-07-01,-0.0095977783203125
296,Son0125,1975-07-01,-0.01556396484375
297,Son0126,1975-07-01,-4.6987457275390625
298,Son0127,1975-07-01,-3.59124755859375
299,Son0128,1975-07-01,-3.560405731201172
300,Son0129,1975-07-01,-6.624290466308594
301,Son0131,1975-07-01,-4.862049102783203
302,Son0132,1975-07-01,-5.104576110839844
303,Son0133,1975-07-01,-5.104576110839844
304,Son0134,1975-07-01,-4.054649353027344
305,Son0135,1975-07-01,-4.808647155761719
306,Son0136,1975-07-01,-3.4141464233398438
307,Son0137,1975-07-01,-3.6435508728027344
308,Son0138,1975-07-01,-3.4141464233398438
309,Son0139,1975-07-01,-2.8654823303222656
310,Son0145,1975-07-01,-3.623077392578125
311,Son0146,1975-07-01,-4.319807052612305
312,Son0147,1975-07-01,-4.319807052612305
313,Son0152,1975-07-01,-5.359674453735352
314,Son0154,1975-07-01,-4.655130386352539
315,Son0155,1975-07-01,-4.969764709472656
316,Son0157,1975-07-01,-6.812259316444397
317,Son0158,1975-07-01,-6.812259316444397
318,Son0159,1975-07-01,-7.981771945953369
319,Son0160,1975-07-01,-8.21886122226715
320,Son0161,1975-07-01,-8.580196619033813
321,Son0162,1975-07-01,-8.855858772993088
322,Son0164,1975-07-01,-0.005401611328125
323,Son0166,1975-07-01,-2.205547332763672
324,Son0167,1975-07-01,-2.0739707946777344
325,Son0168,1975-07-01,-2.7072677612304688
326,Son0169,1975-07-01,-2.781635284423828
327,Son0170,1975-07-01,-2.9699020385742188
328,Son0171,1975-07-01,-2.1103477478027344
329,Son0172,1975-07-01,-2.0393943786621094
330,Son0174,1975-07-01,-3.930880546569824
331,Son0175,1975-07-01,-2.1773338317871094
332,Son0176,1975-07-01,-4.905817031860352
333,Son0177,1975-07-01,-5.949354648590088
334,Son0179,1975-07-01,-8.154075622558594
335,Son0180,1975-07-01,-6.138904571533203
336,Son0183,1975-07-01,-6.7816162109375
337,Son0184,1975-07-01,-7.0386962890625
338,Son0185,1975-07-01,-6.899169921875
339,Son0186,1975-07-01,-0.00933837890625
340,Son0187,1975-07-01,-3.769287109375
341,Son0188,1975-07-01,-3.0619773864746094
342,Son0189,1975-07-01,-2.6049060821533203
343,Son0191,1975-07-01,-7.93110466003418
344,Son0192,1975-07-01,-8.11322021484375
345,Son0193,1975-07-01,-4.805931091308594
346,Son0201,1975-07-01,-2.9765625
347,Son0224,1975-07-01,0.2357330322265625
348,Son0235,1975-07-01,-1.29412841796875
349,Son0265,1975-07-01,-7.429164409637451
350,Son0267,1975-07-01,-9.014987230300903
351,Son0277,1975-07-01,-8.451807737350464
