1969.9550199999999,952057.547
1970.0383600000002,10152292.0
1970.12169,253173.363
1970.2050199999999,4188.03521
1970.2883600000002,0.0
1970.37169,0.0
1970.4550199999999,0.0
1970.5383600000002,0.0
1970.62169,0.0
1970.7050199999999,0.0
1970.7883600000002,0.0
1970.87169,3466173.14
1970.9550199999999,5043765.58
1971.0383600000002,401879.45
1971.12169,0.0
1971.2050199999999,327940.726
1971.2883600000002,0.0
1971.37169,0.0
1971.4550199999999,0.0
1971.5383600000002,0.0
1971.62169,0.0
1971.7050199999999,0.0
1971.7883600000002,0.0
1971.87169,18805.438000000002
1971.9550199999999,2298826.1
1972.0383600000002,205314.25100000002
1972.12169,359590.894
1972.2050199999999,0.0
1972.2883600000002,0.0
1972.37169,0.0
1972.4550199999999,0.0
1972.5383600000002,0.0
1972.62169,0.0
1972.7050199999999,0.0
1972.7883600000002,0.0
1972.87169,2103903.27
1972.9550199999999,988224.272
1973.0383600000002,7289106.84
1973.12169,3313396.46
1973.2050199999999,70243.2258
1973.2883600000002,0.0
1973.37169,0.0
1973.4550199999999,0.0
1973.5383600000002,0.0
1973.62169,0.0
1973.7050199999999,0.0
1973.7883600000002,0.0
1973.87169,6310976.1
1973.9550199999999,1542112.24
1974.0383600000002,2736163.77
1974.12169,367847.274
1974.2050199999999,2640067.2
1974.2883600000002,0.0
1974.37169,0.0
1974.4550199999999,0.0
1974.5383600000002,0.0
1974.62169,0.0
1974.7050199999999,0.0
1974.7883600000002,0.0
1974.87169,0.0
1974.9550199999999,643499.915
1975.0383600000002,150784.193
1975.12169,5319936.88
1975.2050199999999,2633044.57
1975.2883600000002,0.0
1975.37169,0.0
1975.4550199999999,0.0
1975.5383600000002,0.0
1975.62169,0.0
1975.7050199999999,0.0
1975.7883600000002,179917.735
1975.87169,0.0
1975.9550199999999,3947.20034
1976.0383600000002,0.0
1976.12169,26773.3064
1976.2050199999999,0.0
1976.2883600000002,0.0
1976.37169,0.0
1976.4550199999999,0.0
1976.5383600000002,0.0
1976.62169,0.0
1976.7050199999999,0.0
1976.7883600000002,0.0
1976.87169,0.0
1976.9550199999999,0.0
1977.0383600000002,60849.8402
1977.12169,45395.6822
1977.2050199999999,0.0
1977.2883600000002,0.0
1977.37169,0.0
1977.4550199999999,0.0
1977.5383600000002,0.0
1977.62169,0.0
1977.7050199999999,0.0
1977.7883600000002,0.0
1977.87169,1559610.46
1977.9550199999999,2630164.91
1978.0383600000002,6693100.0
1978.12169,2590360.75
1978.2050199999999,514619.218
1978.2883600000002,4694.06524
1978.37169,0.0
1978.4550199999999,0.0
1978.5383600000002,0.0
1978.62169,0.0
1978.7050199999999,0.0
1978.7883600000002,0.0
1978.87169,0.0
1978.9550199999999,0.0
1979.0383600000002,3778652.96
1979.12169,3275301.04
1979.2050199999999,73739.4745
1979.2883600000002,0.0
1979.37169,0.0
1979.4550199999999,0.0
1979.5383600000002,0.0
1979.62169,0.0
1979.7050199999999,0.0
1979.7883600000002,147470.672
1979.87169,782273.3
1979.9550199999999,2562989.43
1980.0383600000002,3381412.35
1980.12169,4874411.46
1980.2050199999999,0.0
1980.2883600000002,0.0
1980.37169,0.0
1980.4550199999999,0.0
1980.5383600000002,0.0
1980.62169,0.0
1980.7050199999999,0.0
1980.7883600000002,0.0
1980.87169,0.0
1980.9550199999999,1491754.34
1981.0383600000002,2994386.99
1981.12169,166746.617
1981.2050199999999,150674.582
1981.2883600000002,0.0
1981.37169,0.0
1981.4550199999999,0.0
1981.5383600000002,0.0
1981.62169,0.0
1981.7050199999999,0.0
1981.7883600000002,1360.30174
1981.87169,3457646.67
1981.9550199999999,5037376.34
1982.0383600000002,3321696.53
1982.12169,1968119.57
1982.2050199999999,2189224.44
1982.2883600000002,365542.422
1982.37169,0.0
1982.4550199999999,0.0
1982.5383600000002,0.0
1982.62169,0.0
1982.7050199999999,0.0
1982.7883600000002,41695.1618
1982.87169,3360754.02
1982.9550199999999,1384358.5
1983.0383600000002,4527659.03
1983.12169,6421985.7
1983.2050199999999,6384187.05
1983.2883600000002,58084.5473
1983.37169,0.0
1983.4550199999999,0.0
1983.5383600000002,0.0
1983.62169,0.0
1983.7050199999999,0.0
1983.7883600000002,0.0
1983.87169,4369094.94
1983.9550199999999,5992573.89
1984.0383600000002,0.0
1984.12169,74748.4616
1984.2050199999999,102.977665
1984.2883600000002,0.0
1984.37169,0.0
1984.4550199999999,0.0
1984.5383600000002,0.0
1984.62169,0.0
1984.7050199999999,0.0
1984.7883600000002,0.0
1984.87169,4034079.26
1984.9550199999999,85102.722
1985.0383600000002,0.0
1985.12169,428760.422
1985.2050199999999,493006.45399999997
1985.2883600000002,0.0
1985.37169,0.0
1985.4550199999999,0.0
1985.5383600000002,0.0
1985.62169,0.0
1985.7050199999999,0.0
1985.7883600000002,0.0
1985.87169,393191.065
1985.9550199999999,455823.11100000003
1986.0383600000002,2924810.09
1986.12169,11387408.9
1986.2050199999999,1598067.1
1986.2883600000002,0.0
1986.37169,0.0
1986.4550199999999,0.0
1986.5383600000002,0.0
1986.62169,0.0
1986.7050199999999,0.0
1986.7883600000002,0.0
1986.87169,0.0
1986.9550199999999,3972.9436200000005
1987.0383600000002,961615.478
1987.12169,1206931.38
1987.2050199999999,766355.743
1987.2883600000002,0.0
1987.37169,0.0
1987.4550199999999,0.0
1987.5383600000002,0.0
1987.62169,0.0
1987.7050199999999,0.0
1987.7883600000002,0.0
1987.87169,194573.733
1987.9550199999999,3843598.4
1988.0383600000002,2681831.51
1988.12169,0.0
1988.2050199999999,0.0
