0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018559,0.595074,0.594809,0.594269,0.593795,0.039240,0.039249,0.039251,0.039262,0.039298,0.039313,0.039310,0.039327,0.027136,0.027153,0.027180,0.027227,0.022657,0.022703,0.022733,0.022743,0.022759,0.022775,0.022786,0.022827,0.022864,0.022843,0.022837,0.022858,0.022883,0.022895,0.022903,0.022902,0.022890,0.022860,0.022837,0.022826,0.022802,0.022766,0.022777,0.022819,0.022808,0.022792,0.022765,0.022719,0.018717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018585,0.018580,0.018569,0.018560,0.018548,0.018543,0.018546,0.039314,0.039316,0.039352,0.039402,0.039400,0.039390,0.039415,0.027204,0.027227,0.027248,0.022658,0.022699,0.022736,0.022759,0.022758,0.022771,0.022794,0.022824,0.022866,0.022872,0.022845,0.022829,0.022831,0.022851,0.022867,0.022882,0.022884,0.022874,0.022855,0.022828,0.022817,0.022804,0.022776,0.022806,0.022838,0.022807,0.022778,0.022765,0.018740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018588,0.018582,0.018576,0.018579,0.018579,0.018572,0.018570,0.039363,0.039384,0.039426,0.039458,0.039464,0.039471,0.027232,0.027257,0.027286,0.027317,0.022711,0.022749,0.022786,0.022785,0.022772,0.022786,0.022813,0.022849,0.022891,0.022880,0.022856,0.022846,0.022840,0.022844,0.022848,0.022879,0.022888,0.022872,0.022845,0.022802,0.022784,0.022782,0.022792,0.022824,0.022837,0.022823,0.022796,0.018774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018596,0.018594,0.018588,0.018587,0.018593,0.018595,0.018594,0.018589,0.018584,0.039428,0.039479,0.039514,0.039531,0.027269,0.027280,0.027312,0.027349,0.027381,0.022759,0.022790,0.022822,0.022808,0.022796,0.022808,0.022829,0.022864,0.022889,0.022881,0.022871,0.022861,0.022858,0.022866,0.022868,0.022881,0.022885,0.022870,0.022816,0.022761,0.022759,0.022764,0.022790,0.022820,0.022829,0.022842,0.022811,0.018777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018602,0.018603,0.018603,0.018604,0.018602,0.018604,0.018609,0.018612,0.018611,0.018607,0.018603,0.018625,0.039529,0.039573,0.027310,0.027320,0.027333,0.027364,0.027394,0.027425,0.022793,0.022820,0.022830,0.022821,0.022817,0.022822,0.022826,0.022844,0.022868,0.022881,0.022889,0.022884,0.022887,0.022892,0.022870,0.022864,0.022861,0.022845,0.022777,0.022726,0.022737,0.022749,0.022776,0.022801,0.022807,0.022810,0.022799,0.018784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018587,0.018599,0.018608,0.018609,0.018612,0.018621,0.018622,0.018620,0.018621,0.018620,0.018623,0.018624,0.018632,0.018651,0.039584,0.027335,0.027362,0.027376,0.027388,0.027410,0.027430,0.027454,0.027474,0.022829,0.022835,0.022836,0.022831,0.022828,0.022815,0.022817,0.022846,0.022869,0.022885,0.022899,0.022913,0.022902,0.022876,0.022853,0.022841,0.022803,0.022737,0.022708,0.022710,0.022729,0.022750,0.022769,0.022782,0.022793,0.018784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018580,0.018565,0.018561,0.018566,0.018575,0.018586,0.018599,0.018611,0.018618,0.018630,0.018647,0.018649,0.018646,0.018636,0.018627,0.018632,0.018636,0.018653,0.018672,0.018702,0.027374,0.027398,0.027419,0.027430,0.027442,0.027453,0.027467,0.022810,0.022825,0.022835,0.022837,0.022835,0.022820,0.022798,0.022807,0.022832,0.022860,0.022883,0.022903,0.022921,0.022899,0.022874,0.022839,0.022814,0.022771,0.022713,0.022679,0.022670,0.022680,0.022706,0.022743,0.022768,0.022795,0.022808,0.018805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018615,0.018621,0.018612,0.018587,0.018562,0.018558,0.018569,0.018595,0.018612,0.018625,0.018635,0.018652,0.018668,0.018672,0.018670,0.018654,0.018646,0.018648,0.018655,0.018669,0.018689,0.018716,0.018743,0.027433,0.027442,0.027445,0.027457,0.027469,0.022801,0.022803,0.022814,0.022828,0.022834,0.022834,0.022798,0.022772,0.022787,0.022818,0.022851,0.022877,0.022900,0.022914,0.022887,0.022860,0.022830,0.022793,0.022757,0.022715,0.022675,0.022650,0.022630,0.022671,0.022726,0.022784,0.022823,0.022832,0.022846,0.022871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018560,0.018577,0.018594,0.018612,0.018627,0.018631,0.018609,0.018584,0.018573,0.018581,0.018612,0.018638,0.018657,0.018667,0.018676,0.018686,0.018695,0.018688,0.018673,0.018666,0.018666,0.018673,0.018685,0.018702,0.018723,0.018749,0.027442,0.027451,0.027455,0.022800,0.022804,0.022788,0.022784,0.022798,0.022801,0.022794,0.022788,0.022764,0.022741,0.022739,0.022768,0.022818,0.022865,0.022882,0.022875,0.022856,0.022850,0.022834,0.022803,0.022768,0.022717,0.022668,0.022656,0.022644,0.022677,0.022732,0.022831,0.022884,0.022884,0.022889,0.022905,0.018890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018519,0.018523,0.018534,0.018544,0.018560,0.018580,0.018605,0.018628,0.018624,0.018607,0.018593,0.018581,0.018600,0.018630,0.018661,0.018691,0.018697,0.018701,0.018707,0.018715,0.018708,0.018697,0.018693,0.018690,0.018691,0.018698,0.018713,0.018732,0.018755,0.022781,0.022794,0.022799,0.022805,0.022790,0.022762,0.022743,0.022740,0.022740,0.022739,0.022733,0.022717,0.022676,0.022660,0.022702,0.022744,0.022788,0.022827,0.022833,0.022825,0.022835,0.022831,0.022812,0.022776,0.022722,0.022691,0.022679,0.022671,0.022681,0.022738,0.022829,0.022901,0.022934,0.022932,0.022939,0.022932,0.022928,0.018895,0.018887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
