# Feed File: Domestic_feed_file.txt
# Spatial Section
	-21.9990113	-21.99062	-21.9029634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3225.52042	-6663.12958	-4845.92302	-4807.70596	-9783.56699	-11770.854	-428.92	0	0	0	0	0	0	-19590.52	-42.0326317	-19590.52	-163.741116	-160.476252	-7.32193066	-7.33034668	-7.31772266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-441.043752	-1280.31625	0	0	0	0	0	0	-2230.44952	-4497.61426	-4405.82622	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-89.5802933	-659.129707	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1289.33	0	0	0	0	0	0	-426.598399	-386.068864	-368.060742	-622.531995	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-89.1737818	-36.3847332	-36.0382119	-73.4625089	-77.6207641	-166.45355	-73.2476246	-72.9788259	-50.7477261	-50.483415	-102.200282	-109.248577	-121.703289	-31.938982	-31.5446735	-64.4037085	-63.0893471	-312.68	-156.607705	-156.072295	0	0	-31625.7534	-156.344	#sp323
	-21.9990113	-21.99062	-21.9029634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3225.52042	-6663.12958	-4845.92302	-4807.70596	-9783.56699	-11770.854	-428.92	0	0	0	0	0	0	-19590.52	-42.0326317	-19590.52	-163.741116	-160.476252	-7.32193066	-7.33034668	-7.31772266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-441.043752	-1280.31625	0	0	0	0	0	0	-2230.44952	-4497.61426	-4405.82622	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-89.5802933	-659.129707	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1289.33	0	0	0	0	0	0	-426.598399	-386.068864	-368.060742	-622.531995	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-89.1737818	-36.3847332	-36.0382119	-73.4625089	-77.6207641	-166.45355	-73.2476246	-72.9788259	-50.7477261	-50.483415	-102.200282	-109.248577	-121.703289	-31.938982	-31.5446735	-64.4037085	-63.0893471	-312.68	-156.607705	-156.072295	0	0	-31625.7534	-111.411	#sp324
	-21.9990113	-21.99062	-21.9029634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3225.52042	-6663.12958	-4845.92302	-4807.70596	-9783.56699	-11770.854	-428.92	0	0	0	0	0	0	-19590.52	-42.0326317	-19590.52	-163.741116	-160.476252	-7.32193066	-7.33034668	-7.31772266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-441.043752	-1280.31625	0	0	0	0	0	0	-2230.44952	-4497.61426	-4405.82622	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-89.5802933	-659.129707	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1289.33	0	0	0	0	0	0	-426.598399	-386.068864	-368.060742	-622.531995	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-89.1737818	-36.3847332	-36.0382119	-73.4625089	-77.6207641	-166.45355	-73.2476246	-72.9788259	-50.7477261	-50.483415	-102.200282	-109.248577	-121.703289	-31.938982	-31.5446735	-64.4037085	-63.0893471	-312.68	-156.607705	-156.072295	0	0	-31625.7534	-90.389	#sp325
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-90.389	#sp326
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-100.073	#sp327
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-90.389	#sp328
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-111.411	#sp329
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-151.730	#sp330
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-197.398	#sp331
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-217.002	#sp332
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-218.027	#sp333
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-203.754	#sp334
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-156.344	#sp335
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-111.411	#sp336
	-45.299443	-45.2821641	-45.1016652	0	-20.1290316	0	-6.47544202	0	-6.35552643	0	0	0	0	0	0	-18.3290091	-18.2909909	0	0	0	-3506.81507	-7244.21493	-3775.74407	-3745.9669	-7622.95332	-9171.36571	-298.16	-455.964386	-917.455614	-183.23811	-183.01189	0	0	-20802.79	-63.0483738	-20802.79	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-27.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295.834652	-858.785348	0	0	0	0	0	0	-2259.79783	-4556.79398	-4463.79819	0	0	0	0	0	0	0	-796.78246	-292.855942	-292.855942	-595.235655	0	0	0	-87.5570764	-644.242924	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-1196.27	0	0	0	0	0	0	-428.010726	-387.347011	-369.27927	-624.592993	0	0	0	0	0	-26.9303635	-27.6784292	-77.2412073	0	0	0	0	0	0	0	0	0	0	0	0	0	-38.4609704	-15.6928653	-15.5434094	-31.6846423	-33.4781126	-71.79201	-31.5919619	-31.4760281	-21.8876754	-21.7736771	-44.0793463	-47.1193012	-52.4910629	-13.7753969	-13.6053303	-27.7775493	-27.2106606	-134.86	-67.5454623	-67.3145377	0	0	-31625.7534	-90.389	#sp337
	-137.492569	-137.440124	-136.892275	0	-18.9015026	0	-6.08055008	0	-5.9679473	0	0	0	0	0	0	-54.9920325	-54.8779675	0	0	0	-3120.90665	-6447.02335	-2887.72637	-2864.9525	-5830.11002	-7014.35111	-167.39	-371.854225	-748.215775	-294.166584	-293.803416	0	0	-17576.16	-63.0483738	-17576.16	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-141.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150.625552	-437.254448	0	0	0	0	0	0	-2252.45975	-4541.99703	-4449.30322	0	0	0	0	0	0	0	-767.2717	-282.009316	-282.009316	-573.189667	0	0	0	-96.3379097	-708.85209	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-3484.16	0	0	0	0	0	0	-429.423053	-388.625158	-370.497798	-626.653992	-12.4812902	-5.80656068	-5.80656068	-11.5251432	-14.3404453	-18.5765382	-19.0925532	-53.2809086	0	0	0	0	0	0	0	0	0	0	0	0	0	-106.191178	-43.3281803	-42.9155309	-87.4816592	-92.4334512	-198.218559	-87.2257676	-86.905673	-60.4321217	-60.1173711	-121.703578	-130.096929	-144.928424	-38.0340282	-37.5644723	-76.6941309	-75.1289445	-372.35	-186.493793	-185.856207	0	0	-31625.7534	-90.389	#sp338
	-137.492569	-137.440124	-136.892275	0	-18.9015026	0	-6.08055008	0	-5.9679473	0	0	0	0	0	0	-54.9920325	-54.8779675	0	0	0	-3120.90665	-6447.02335	-2887.72637	-2864.9525	-5830.11002	-7014.35111	-167.39	-371.854225	-748.215775	-294.166584	-293.803416	0	0	-17576.16	-63.0483738	-17576.16	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-141.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150.625552	-437.254448	0	0	0	0	0	0	-2252.45975	-4541.99703	-4449.30322	0	0	0	0	0	0	0	-767.2717	-282.009316	-282.009316	-573.189667	0	0	0	-96.3379097	-708.85209	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-3484.16	0	0	0	0	0	0	-429.423053	-388.625158	-370.497798	-626.653992	-12.4812902	-5.80656068	-5.80656068	-11.5251432	-14.3404453	-18.5765382	-19.0925532	-53.2809086	0	0	0	0	0	0	0	0	0	0	0	0	0	-106.191178	-43.3281803	-42.9155309	-87.4816592	-92.4334512	-198.218559	-87.2257676	-86.905673	-60.4321217	-60.1173711	-121.703578	-130.096929	-144.928424	-38.0340282	-37.5644723	-76.6941309	-75.1289445	-372.35	-186.493793	-185.856207	0	0	-31625.7534	-100.073	#sp339
	-137.492569	-137.440124	-136.892275	0	-18.9015026	0	-6.08055008	0	-5.9679473	0	0	0	0	0	0	-54.9920325	-54.8779675	0	0	0	-3120.90665	-6447.02335	-2887.72637	-2864.9525	-5830.11002	-7014.35111	-167.39	-371.854225	-748.215775	-294.166584	-293.803416	0	0	-17576.16	-63.0483738	-17576.16	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-141.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150.625552	-437.254448	0	0	0	0	0	0	-2252.45975	-4541.99703	-4449.30322	0	0	0	0	0	0	0	-767.2717	-282.009316	-282.009316	-573.189667	0	0	0	-96.3379097	-708.85209	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-3484.16	0	0	0	0	0	0	-429.423053	-388.625158	-370.497798	-626.653992	-12.4812902	-5.80656068	-5.80656068	-11.5251432	-14.3404453	-18.5765382	-19.0925532	-53.2809086	0	0	0	0	0	0	0	0	0	0	0	0	0	-106.191178	-43.3281803	-42.9155309	-87.4816592	-92.4334512	-198.218559	-87.2257676	-86.905673	-60.4321217	-60.1173711	-121.703578	-130.096929	-144.928424	-38.0340282	-37.5644723	-76.6941309	-75.1289445	-372.35	-186.493793	-185.856207	0	0	-31625.7534	-90.389	#sp340
	-137.492569	-137.440124	-136.892275	0	-18.9015026	0	-6.08055008	0	-5.9679473	0	0	0	0	0	0	-54.9920325	-54.8779675	0	0	0	-3120.90665	-6447.02335	-2887.72637	-2864.9525	-5830.11002	-7014.35111	-167.39	-371.854225	-748.215775	-294.166584	-293.803416	0	0	-17576.16	-63.0483738	-17576.16	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-141.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150.625552	-437.254448	0	0	0	0	0	0	-2252.45975	-4541.99703	-4449.30322	0	0	0	0	0	0	0	-767.2717	-282.009316	-282.009316	-573.189667	0	0	0	-96.3379097	-708.85209	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-3484.16	0	0	0	0	0	0	-429.423053	-388.625158	-370.497798	-626.653992	-12.4812902	-5.80656068	-5.80656068	-11.5251432	-14.3404453	-18.5765382	-19.0925532	-53.2809086	0	0	0	0	0	0	0	0	0	0	0	0	0	-106.191178	-43.3281803	-42.9155309	-87.4816592	-92.4334512	-198.218559	-87.2257676	-86.905673	-60.4321217	-60.1173711	-121.703578	-130.096929	-144.928424	-38.0340282	-37.5644723	-76.6941309	-75.1289445	-372.35	-186.493793	-185.856207	0	0	-31625.7534	-111.411	#sp341
	-137.492569	-137.440124	-136.892275	0	-18.9015026	0	-6.08055008	0	-5.9679473	0	0	0	0	0	0	-54.9920325	-54.8779675	0	0	0	-3120.90665	-6447.02335	-2887.72637	-2864.9525	-5830.11002	-7014.35111	-167.39	-371.854225	-748.215775	-294.166584	-293.803416	0	0	-17576.16	-63.0483738	-17576.16	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-141.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150.625552	-437.254448	0	0	0	0	0	0	-2252.45975	-4541.99703	-4449.30322	0	0	0	0	0	0	0	-767.2717	-282.009316	-282.009316	-573.189667	0	0	0	-96.3379097	-708.85209	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-3484.16	0	0	0	0	0	0	-429.423053	-388.625158	-370.497798	-626.653992	-12.4812902	-5.80656068	-5.80656068	-11.5251432	-14.3404453	-18.5765382	-19.0925532	-53.2809086	0	0	0	0	0	0	0	0	0	0	0	0	0	-106.191178	-43.3281803	-42.9155309	-87.4816592	-92.4334512	-198.218559	-87.2257676	-86.905673	-60.4321217	-60.1173711	-121.703578	-130.096929	-144.928424	-38.0340282	-37.5644723	-76.6941309	-75.1289445	-372.35	-186.493793	-185.856207	0	0	-31625.7534	-151.730	#sp342
	-137.492569	-137.440124	-136.892275	0	-18.9015026	0	-6.08055008	0	-5.9679473	0	0	0	0	0	0	-54.9920325	-54.8779675	0	0	0	-3120.90665	-6447.02335	-2887.72637	-2864.9525	-5830.11002	-7014.35111	-167.39	-371.854225	-748.215775	-294.166584	-293.803416	0	0	-17576.16	-63.0483738	-17576.16	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-141.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150.625552	-437.254448	0	0	0	0	0	0	-2252.45975	-4541.99703	-4449.30322	0	0	0	0	0	0	0	-767.2717	-282.009316	-282.009316	-573.189667	0	0	0	-96.3379097	-708.85209	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-3484.16	0	0	0	0	0	0	-429.423053	-388.625158	-370.497798	-626.653992	-12.4812902	-5.80656068	-5.80656068	-11.5251432	-14.3404453	-18.5765382	-19.0925532	-53.2809086	0	0	0	0	0	0	0	0	0	0	0	0	0	-106.191178	-43.3281803	-42.9155309	-87.4816592	-92.4334512	-198.218559	-87.2257676	-86.905673	-60.4321217	-60.1173711	-121.703578	-130.096929	-144.928424	-38.0340282	-37.5644723	-76.6941309	-75.1289445	-372.35	-186.493793	-185.856207	0	0	-31625.7534	-197.398	#sp343
	-137.492569	-137.440124	-136.892275	0	-18.9015026	0	-6.08055008	0	-5.9679473	0	0	0	0	0	0	-54.9920325	-54.8779675	0	0	0	-3120.90665	-6447.02335	-2887.72637	-2864.9525	-5830.11002	-7014.35111	-167.39	-371.854225	-748.215775	-294.166584	-293.803416	0	0	-17576.16	-63.0483738	-17576.16	-245.609439	-240.712188	-1220.58617	-1221.98914	-1219.88468	-141.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150.625552	-437.254448	0	0	0	0	0	0	-2252.45975	-4541.99703	-4449.30322	0	0	0	0	0	0	0	-767.2717	-282.009316	-282.009316	-573.189667	0	0	0	-96.3379097	-708.85209	-2.92237509	-1.53983209	-1.56593094	-3.13186188	-3484.16	0	0	0	0	0	0	-429.423053	-388.625158	-370.497798	-626.653992	-12.4812902	-5.80656068	-5.80656068	-11.5251432	-14.3404453	-18.5765382	-19.0925532	-53.2809086	0	0	0	0	0	0	0	0	0	0	0	0	0	-106.191178	-43.3281803	-42.9155309	-87.4816592	-92.4334512	-198.218559	-87.2257676	-86.905673	-60.4321217	-60.1173711	-121.703578	-130.096929	-144.928424	-38.0340282	-37.5644723	-76.6941309	-75.1289445	-372.35	-186.493793	-185.856207	0	0	-31625.7534	-217.002	#sp344
